eventID,volume,energy_MeV,x_mm,y_mm,z_mm
49,Scint1,1.12344,-12.9937,10.724,-202.5
49,DWC1,1.12344,-16.6101,13.699,-50
49,DWC2,1.12344,-22.5386,18.5761,200
49,Scint2,1.12344,-31.9648,26.3307,597.5
49,Collimator,0.510999,0.351063,9.99384,-560.06
49,Collimator,0.510999,-8.88303,-4.59258,-547.118
49,Phantom,2.03779,-39.2039,-29.7127,-365
49,Collimator,1.10424,4.47799,-8.94134,-532.573
49,Collimator,1.76562,-5.43028,-8.39715,-540.848
49,Collimator,0.434708,-1.46488,-9.89212,-548.523
49,Collimator,0.510999,-6.92874,-7.21059,-532.921
49,Collimator,0.510999,0.159301,-9.99873,-546.442
49,Phantom,0.746468,15.3371,3.68354,-365
49,Scint1,0.746468,21.8661,5.27638,-202.5
49,DWC1,0.746468,27.9933,6.77119,-50
49,DWC2,0.746468,38.038,9.22171,200
49,Phantom,182.762,-3.45162,0.195334,-365
49,Scint1,182.762,-4.93712,0.299704,-202.5
49,DWC1,182.762,-6.33121,0.397652,-50
49,DWC2,182.762,-8.6166,0.558222,200
49,Scint2,182.762,-12.2504,0.813529,597.5
49,Phantom,479.908,-2.49909,-2.15493,-365
49,Scint1,479.908,-3.57852,-3.05274,-202.5
49,DWC1,479.908,-4.59152,-3.89531,-50
49,DWC2,479.908,-6.25219,-5.27656,200
49,Scint2,479.908,-8.89265,-7.47275,597.5
49,Phantom,1.37312,-3.91666,-2.47397,-365
49,Scint1,1.37312,-5.60054,-3.50799,-202.5
49,DWC1,1.37312,-7.1808,-4.47837,-50
49,DWC2,1.37312,-9.77139,-6.06916,200
49,Scint2,1.37312,-13.8904,-8.59853,597.5
49,Phantom,48.4012,-2.39483,-1.03042,-365
49,Scint1,48.4012,-3.43074,-1.44995,-202.5
49,DWC1,48.4012,-4.40291,-1.84366,-50
49,DWC2,48.4012,-5.99663,-2.48908,200
49,Scint2,48.4012,-8.53063,-3.51531,597.5
49,Phantom,2.77994,-1.72499,-0.128967,-365
49,Scint1,2.77994,-2.47652,-0.16556,-202.5
49,DWC1,2.77994,-3.1818,-0.199901,-50
49,DWC2,2.77994,-4.338,-0.256198,200
49,Scint2,2.77994,-6.17635,-0.34571,597.5
49,Phantom,0.707326,3.36335,-4.84206,-365
49,Phantom,631.968,2.13268,-2.85866,-365
49,Scint1,631.968,3.01793,-4.05666,-202.5
49,DWC1,631.968,3.8487,-5.18095,-50
49,DWC2,631.968,5.21061,-7.02403,200
49,Scint2,631.968,7.37606,-9.95454,597.5
49,Phantom,13.2087,2.36655,-3.89582,-365
49,Scint1,13.2087,3.35076,-5.53262,-202.5
49,DWC1,13.2087,4.2744,-7.06869,-50
49,DWC2,13.2087,5.78856,-9.58683,200
49,Scint2,13.2087,8.19608,-13.5907,597.5
49,Phantom,4.0586,2.04583,-2.53795,-365
49,Scint1,4.0586,2.89453,-3.60061,-202.5
49,DWC1,4.0586,3.691,-4.59787,-50
49,DWC2,4.0586,4.99669,-6.23273,200
49,Scint2,4.0586,7.07274,-8.83216,597.5
49,Phantom,0.891608,2.04791,-0.141962,-365
49,Scint1,0.891608,2.89771,-0.194146,-202.5
49,DWC1,0.891608,3.69521,-0.243119,-50
49,DWC2,0.891608,5.00259,-0.323402,200
49,Scint2,0.891608,7.08132,-0.451052,597.5
49,Collimator,2.0127,2.64347,30.9402,-575
49,Collimator,0.198947,10.8532,-22.5525,-575
49,Collimator,46.5811,22.1402,-0.236309,-575
49,Phantom,0.96649,-20.4022,-6.19075,-365
49,DWC1,0.96649,-86.3315,-14.9782,-50
49,Collimator,0.516301,-9.35334,3.53765,-564.884
49,Scint1,3.91232,5.52661,0.0944322,-202.5
49,DWC1,3.91232,10.2977,-0.70741,-50
49,DWC2,3.91232,18.1192,-2.0219,200
49,Scint2,3.91232,30.5554,-4.11195,597.5
49,Scint1,35.0247,3.53204,-0.966639,-202.5
49,DWC1,35.0247,6.30582,-2.92928,-50
49,DWC2,35.0247,10.853,-6.14674,200
49,Scint2,35.0247,18.083,-11.2625,597.5
49,Phantom,0.972796,2.49393,0.256925,-365
49,Scint1,0.972796,3.53171,0.372738,-202.5
49,DWC1,0.972796,4.50563,0.481425,-50
49,DWC2,0.972796,6.10222,0.659599,200
49,Scint2,0.972796,8.6408,0.942896,597.5
49,Cherenkov,1.37983,5.71212,-7.83741,-850
49,Collimator,1.05785,27.9847,-56.7007,-575
49,Collimator,5.30622,0.617007,-24.3938,-575
49,DWC1,5.30622,2.57877,-97.4537,-50
49,Phantom,3.16995,-14.8878,7.63037,-365
49,Scint1,3.16995,-21.1776,10.854,-202.5
49,DWC1,3.16995,-27.0803,13.8792,-50
49,DWC2,3.16995,-36.7569,18.8386,200
49,Collimator,1.24936,-6.124,7.90548,-570.663
49,Phantom,119.162,1.38604,0.808164,-365
49,Scint1,119.162,1.95797,1.1559,-202.5
49,DWC1,119.162,2.49471,1.48223,-50
49,DWC2,119.162,3.37462,2.01721,200
49,Scint2,119.162,4.77366,2.86782,597.5
49,Phantom,3.93683,0.518431,1.15229,-365
49,Scint1,3.93683,0.725823,1.64466,-202.5
49,DWC1,3.93683,0.920452,2.10672,-50
49,DWC2,3.93683,1.23952,2.86421,200
49,Scint2,3.93683,1.74683,4.06861,597.5
49,Collimator,5.42256,12.2432,-10.4186,-575
49,Collimator,46.2348,-11.2279,2.60941,-575
49,Collimator,0.510999,-5.15204,8.57068,-573.302
49,Collimator,0.166361,8.83599,4.68245,-567.727
49,Phantom,1.6156,34.9947,-15.5726,-365
49,Collimator,0.16592,-7.38982,6.73725,-557.922
49,Collimator,1.39736,-14.8933,2.58152,-575
49,Collimator,7.87579,-13.2237,0.481742,-575
49,Collimator,24.1614,-15.7194,-11.0035,-575
49,Collimator,0.675189,9.43818,3.30467,-532.176
49,Phantom,5.43395,-5.84327,5.21636,-365
49,Scint1,5.43395,-8.36332,7.48247,-202.5
49,DWC1,5.43395,-10.7283,9.60913,-50
49,DWC2,5.43395,-14.6053,13.0954,200
49,Scint2,5.43395,-20.7697,18.6387,597.5
49,Phantom,1.72827,2.24463,-3.2884,-365
49,Scint1,1.72827,3.14866,-4.62676,-202.5
49,DWC1,1.23412,-66.5495,29.3181,-50
49,Collimator,13.9962,6.85013,-7.28531,-546.485
49,Collimator,1.51504,-1.89909,-9.81802,-533.78
49,Phantom,7.85279,5.02111,-14.3592,-365
49,Scint1,7.85279,7.12119,-20.389,-202.5
49,DWC1,7.85279,9.09203,-26.0477,-50
49,DWC2,7.85279,12.3229,-35.3243,200
49,Phantom,4.22059,6.93468,-14.661,-365
49,Scint1,4.22059,9.8388,-20.8152,-202.5
49,DWC1,4.22059,12.5642,-26.5906,-50
49,DWC2,4.22059,17.0321,-36.0585,200
49,Collimator,0.873113,12.1698,-48.8512,-575
49,Phantom,0.956257,3.49456,-5.5166,-365
49,Scint1,0.956257,4.95221,-7.82569,-202.5
49,DWC1,0.956257,6.32015,-9.99269,-50
49,DWC2,0.956257,8.56268,-13.5451,200
49,Scint2,0.956257,12.1283,-19.1935,597.5
49,Phantom,2.61663,-0.820067,0.499154,-365
49,Scint1,2.61663,-1.17311,0.717915,-202.5
49,DWC1,2.61663,-1.50443,0.923212,-50
49,DWC2,2.61663,-2.04758,1.25977,200
49,Scint2,2.61663,-2.91119,1.79489,597.5
49,Phantom,227.607,-0.828074,0.394856,-365
49,Scint1,227.607,-1.18446,0.570008,-202.5
49,DWC1,227.607,-1.51892,0.734381,-50
49,DWC2,227.607,-2.06722,1.00385,200
49,Scint2,227.607,-2.939,1.43229,597.5
