eventID,volume,particle,edep_MeV
63,BremsTarget,e-,0.725371
63,BremsTarget,gamma,0.069529
63,BremsTarget,e-,0.0503152
63,BremsTarget,gamma,0.069529
63,BremsTarget,e-,0.139937
63,BremsTarget,gamma,0.069529
63,BremsTarget,e-,0.101126
63,BremsTarget,gamma,0.069529
63,BremsTarget,e-,0.0495671
63,BremsTarget,gamma,0.069529
63,BremsTarget,e-,0.365727
63,BremsTarget,e-,0.0214676
63,Scint2,e-,0.285316
63,BremsTarget,gamma,0.069529
63,BremsTarget,e-,0.0742596
63,BremsTarget,e-,0.117917
63,BremsTarget,e-,0.0154758
63,BremsTarget,e-,0.0608335
63,BremsTarget,e+,0.517283
63,BremsTarget,e+,0.2882
63,BremsTarget,e+,1.12479
63,BremsTarget,e+,1.03909
63,BremsTarget,e+,1.63492
63,BremsTarget,e+,0.673513
63,Phantom,e+,0.404592
63,Phantom,e+,1.29102
63,Phantom,e+,2.27719
63,Phantom,e+,0.990936
63,Scint1,e+,0.33984
63,Scint1,e+,0.454074
63,Scint2,e+,0.735798
