eventID,volume,particle,energy_MeV,theta_deg,phi_deg
99,DWC2,gamma,2.73719,0.991652,-5.32707
99,Scint2,gamma,2.73719,0.991652,-5.32707
99,Phantom,gamma,19.6247,2.21553,61.0266
99,Scint1,gamma,19.6247,2.21553,61.0266
99,DWC1,gamma,19.6247,2.21553,61.0266
99,DWC2,gamma,19.6247,2.21553,61.0266
99,Scint2,gamma,19.6247,2.21553,61.0266
99,Collimator,gamma,0.510999,93.0904,172.926
99,Collimator,gamma,2.69267,78.807,102.939
99,Collimator,gamma,0.510999,127.542,163.35
99,Collimator,gamma,0.510999,98.1454,115.395
99,Collimator,gamma,1.47431,60.5552,100.237
99,Collimator,gamma,1.03576,42.5711,101.26
99,Phantom,gamma,8.45521,0.834224,-40.9089
99,Scint1,gamma,8.45521,0.834224,-40.9089
99,DWC1,gamma,8.45521,0.834224,-40.9089
99,DWC2,gamma,8.45521,0.834224,-40.9089
99,Scint2,gamma,8.45521,0.834224,-40.9089
99,Phantom,gamma,2.50097,1.13272,-47.663
99,Scint1,gamma,2.50097,1.13272,-47.663
99,DWC1,gamma,2.50097,1.13272,-47.663
99,DWC2,gamma,2.50097,1.13272,-47.663
99,Scint2,gamma,2.50097,1.13272,-47.663
99,Phantom,gamma,5.00168,1.78272,-40.9516
99,Scint1,gamma,0.105515,6.06165,-85.8625
99,DWC1,gamma,0.105515,6.06165,-85.8625
99,DWC2,gamma,0.105515,6.06165,-85.8625
99,Scint1,gamma,0.0200773,11.9534,121.827
99,Collimator,gamma,4.91205,15.8065,-27.7117
99,Collimator,gamma,0.307971,11.3578,-83.4529
99,Phantom,gamma,2.04017,1.16835,-68.2969
99,Scint1,gamma,2.04017,1.16835,-68.2969
99,DWC1,gamma,2.04017,1.16835,-68.2969
99,DWC2,gamma,2.04017,1.16835,-68.2969
99,Scint2,gamma,2.04017,1.16835,-68.2969
99,Phantom,gamma,4.56639,1.2027,-70.8288
99,Scint1,gamma,4.56639,1.2027,-70.8288
99,DWC1,gamma,4.56639,1.2027,-70.8288
99,DWC2,gamma,4.56639,1.2027,-70.8288
99,Scint2,gamma,4.56639,1.2027,-70.8288
99,Phantom,gamma,8.57527,1.15125,-52.4365
99,Scint1,gamma,8.57527,1.15125,-52.4365
99,DWC1,gamma,8.57527,1.15125,-52.4365
99,DWC2,gamma,8.57527,1.15125,-52.4365
99,Scint2,gamma,8.57527,1.15125,-52.4365
99,Collimator,gamma,2.01334,84.8562,102.47
99,Collimator,gamma,0.781557,75.7641,101.16
99,Collimator,gamma,0.38585,78.5632,142.496
99,Collimator,gamma,0.155893,107.238,-54.5942
99,Phantom,gamma,5.28921,1.27327,107.65
99,Scint1,gamma,5.28921,1.27327,107.65
99,DWC1,gamma,5.28921,1.27327,107.65
99,DWC2,gamma,5.28921,1.27327,107.65
99,Scint2,gamma,5.28921,1.27327,107.65
99,Phantom,gamma,1.05058,1.74169,-85.2295
99,Scint1,gamma,1.05058,1.74169,-85.2295
99,DWC1,gamma,1.05058,1.74169,-85.2295
99,DWC2,gamma,1.05058,1.74169,-85.2295
99,Scint2,gamma,1.05058,1.74169,-85.2295
99,Collimator,gamma,0.510999,81.442,-44.048
99,Collimator,gamma,0.510999,107.036,-59.6373
99,Collimator,gamma,0.476823,72.6128,-73.7497
99,Phantom,gamma,2.39334,14.6098,30.3741
99,Collimator,gamma,0.510999,98.0451,-48.052
99,Phantom,gamma,3.14953,7.04099,-129.453
99,Scint1,gamma,3.14953,7.04099,-129.453
99,DWC1,gamma,3.14953,7.04099,-129.453
99,DWC2,gamma,3.14953,7.04099,-129.453
99,Collimator,gamma,0.394754,5.15614,112.575
99,Collimator,gamma,0.208702,4.58694,12.535
99,Collimator,gamma,3.08645,115.364,-20.9225
99,Phantom,gamma,7.86034,0.806469,-176.801
99,Scint1,gamma,7.86034,0.806469,-176.801
99,DWC1,gamma,7.86034,0.806469,-176.801
99,DWC2,gamma,7.86034,0.806469,-176.801
99,Scint2,gamma,7.86034,0.806469,-176.801
99,Phantom,gamma,3.35872,1.1867,165.838
99,Scint1,gamma,3.35872,1.1867,165.838
99,DWC1,gamma,3.35872,1.1867,165.838
99,DWC2,gamma,3.35872,1.1867,165.838
99,Scint2,gamma,3.35872,1.1867,165.838
99,Phantom,gamma,5.49963,0.161522,-176.121
99,Scint1,gamma,5.49963,0.161522,-176.121
99,DWC1,gamma,5.49963,0.161522,-176.121
99,DWC2,gamma,5.49963,0.161522,-176.121
99,Scint2,gamma,5.49963,0.161522,-176.121
99,Phantom,gamma,5.3219,0.480161,-82.0462
99,Scint1,gamma,5.3219,0.480161,-82.0462
99,DWC1,gamma,5.3219,0.480161,-82.0462
99,DWC2,gamma,5.3219,0.480161,-82.0462
99,Scint2,gamma,5.3219,0.480161,-82.0462
99,Collimator,gamma,0.504615,16.8615,-53.0667
99,Phantom,gamma,0.403906,16.7891,145.611
99,DWC1,gamma,0.403906,16.7891,145.611
99,Phantom,gamma,11.2988,14.7051,-72.9435
99,Phantom,gamma,6.71777,8.17803,-44.5449
99,DWC1,gamma,6.71777,8.17803,-44.5449
99,Collimator,gamma,1.50944,101.623,174.795
99,Collimator,gamma,5.98997,7.84556,-3.27517
99,Collimator,gamma,12.5504,8.58011,-1.35667
99,Collimator,gamma,0.681336,6.38558,-7.501
99,Phantom,gamma,2.05078,2.13424,9.24478
99,Scint1,gamma,2.05078,2.13424,9.24478
99,DWC1,gamma,2.05078,2.13424,9.24478
99,DWC2,gamma,2.05078,2.13424,9.24478
99,Scint2,gamma,2.05078,2.13424,9.24478
99,Phantom,gamma,0.466006,1.04417,-36.8018
99,Scint1,gamma,0.466006,1.04417,-36.8018
99,DWC1,gamma,0.466006,1.04417,-36.8018
99,DWC2,gamma,0.466006,1.04417,-36.8018
99,Scint2,gamma,0.466006,1.04417,-36.8018
99,Phantom,gamma,0.658941,1.5078,12.0804
99,Phantom,gamma,3.2926,0.970083,-27.9294
99,Scint1,gamma,3.2926,0.970083,-27.9294
99,DWC1,gamma,3.2926,0.970083,-27.9294
99,DWC2,gamma,3.2926,0.970083,-27.9294
99,Scint2,gamma,3.2926,0.970083,-27.9294
99,Phantom,gamma,10.3091,0.923957,-44.3851
99,Scint1,gamma,10.3091,0.923957,-44.3851
99,DWC1,gamma,10.3091,0.923957,-44.3851
99,DWC2,gamma,10.3091,0.923957,-44.3851
99,Scint2,gamma,10.3091,0.923957,-44.3851
99,Phantom,gamma,1.5352,0.852205,-83.6423
99,Scint1,gamma,1.5352,0.852205,-83.6423
99,DWC1,gamma,1.5352,0.852205,-83.6423
99,DWC2,gamma,1.5352,0.852205,-83.6423
99,Scint2,gamma,1.5352,0.852205,-83.6423
99,Phantom,gamma,5.71712,0.845881,-64.3212
99,Scint1,gamma,5.71712,0.845881,-64.3212
99,DWC1,gamma,5.71712,0.845881,-64.3212
99,DWC2,gamma,5.71712,0.845881,-64.3212
99,Scint2,gamma,5.71712,0.845881,-64.3212
99,Phantom,gamma,2.28229,0.447086,-63.8327
99,Scint1,gamma,2.28229,0.447086,-63.8327
99,DWC1,gamma,2.28229,0.447086,-63.8327
99,DWC2,gamma,2.28229,0.447086,-63.8327
99,Scint2,gamma,2.28229,0.447086,-63.8327
99,Phantom,gamma,4.37365,0.560532,-95.9784
99,Scint1,gamma,4.37365,0.560532,-95.9784
99,DWC1,gamma,4.37365,0.560532,-95.9784
99,DWC2,gamma,4.37365,0.560532,-95.9784
99,Scint2,gamma,4.37365,0.560532,-95.9784
