eventID,volume,particle,edep_MeV
13,Scint2,e-,0.135189
13,Phantom,e-,0.402853
13,Phantom,e-,0.105761
13,BremsTarget,e-,1.4013
13,Phantom,e-,5.18425
13,Scint1,e-,0.810104
13,Scint2,e-,0.877781
13,BremsTarget,e-,0.220542
13,BremsTarget,e-,0.587565
13,BremsTarget,gamma,0.069529
13,BremsTarget,e-,0.106375
13,BremsTarget,e-,0.264175
13,BremsTarget,e+,0.0210824
13,BremsTarget,e+,0.425823
13,BremsTarget,e+,1.69302
13,BremsTarget,e+,0.0524042
13,BremsTarget,e+,0.360781
13,BremsTarget,e+,0.130235
13,BremsTarget,e+,0.0117407
13,BremsTarget,e+,0.708346
13,BremsTarget,e+,0.272781
13,BremsTarget,e+,3.61108
13,BremsTarget,e+,1.16187
13,BremsTarget,e+,0.243585
13,BremsTarget,e+,1.23506
13,BremsTarget,e+,0.568266
13,BremsTarget,e+,0.0240088
13,BremsTarget,e+,0.149269
13,BremsTarget,e+,0.34532
13,BremsTarget,e+,0.674739
13,BremsTarget,e+,0.147433
13,BremsTarget,gamma,0.069529
13,BremsTarget,e-,0.118087
13,BremsTarget,e-,0.156884
13,BremsTarget,e+,1.04241
13,BremsTarget,e+,0.495518
13,BremsTarget,e+,0.275598
13,BremsTarget,e+,0.169746
13,BremsTarget,e-,1.32267
13,Phantom,e-,0.262603
13,BremsTarget,gamma,0.069529
13,BremsTarget,e-,0.281679
13,BremsTarget,e-,0.192638
13,BremsTarget,e-,0.349209
13,BremsTarget,e-,0.0840474
13,BremsTarget,e-,0.885437
13,BremsTarget,e-,0.130146
13,BremsTarget,e-,0.608933
13,BremsTarget,e-,3.41015
13,BremsTarget,e-,0.662653
13,BremsTarget,e-,1.39186
13,BremsTarget,e-,2.13551
13,BremsTarget,e-,0.178476
13,BremsTarget,e-,0.582918
13,BremsTarget,e-,0.560462
13,BremsTarget,e-,0.926789
13,BremsTarget,gamma,0.069529
13,BremsTarget,e-,0.0701785
13,BremsTarget,e+,0.720501
13,Phantom,e+,2.81739
13,Phantom,e+,2.46636
13,Scint1,e+,1.3637
13,Scint2,e+,0.779653
13,Scint1,e-,0.0426995
13,BremsTarget,e-,0.705878
13,BremsTarget,gamma,0.069529
13,BremsTarget,e-,0.288505
13,BremsTarget,e+,0.314578
13,BremsTarget,e+,0.338785
13,BremsTarget,e+,0.518727
13,BremsTarget,e+,0.329514
13,BremsTarget,e+,2.12298
13,BremsTarget,e+,2.64268
13,BremsTarget,e-,0.0226434
13,BremsTarget,e-,0.969999
13,BremsTarget,e-,0.423367
13,BremsTarget,e-,2.13707
13,BremsTarget,gamma,0.069529
13,BremsTarget,e-,0.0655526
13,BremsTarget,e-,0.233119
13,BremsTarget,gamma,0.012103
13,BremsTarget,e-,0.119519
13,BremsTarget,e+,0.352757
13,BremsTarget,gamma,0.069529
13,BremsTarget,e-,0.29828
13,BremsTarget,e-,0.061488
13,BremsTarget,e-,0.0817016
13,BremsTarget,e-,0.204621
13,BremsTarget,e-,0.0658447
13,BremsTarget,e-,0.0140661
13,BremsTarget,e-,1.74713
13,BremsTarget,e-,0.977511
13,BremsTarget,gamma,0.069529
13,BremsTarget,e-,0.129132
13,BremsTarget,e+,0.755202
13,BremsTarget,e+,0.488882
13,BremsTarget,e+,0.139884
13,BremsTarget,e+,2.31367
13,BremsTarget,e+,1.28457
13,BremsTarget,e+,1.30789
13,BremsTarget,gamma,0.069529
13,BremsTarget,e-,0.121982
13,BremsTarget,e-,0.319488
13,BremsTarget,gamma,0.069529
13,BremsTarget,e-,0.0440296
13,BremsTarget,gamma,0.069529
13,BremsTarget,e-,0.136799
13,BremsTarget,e-,0.495234
13,BremsTarget,e+,1.43654
13,BremsTarget,gamma,0.069529
13,BremsTarget,e-,0.44147
13,BremsTarget,e-,1.27228
13,BremsTarget,e-,0.68739
13,BremsTarget,e-,0.0659951
13,BremsTarget,e-,1.28116
13,BremsTarget,e-,2.97166
13,BremsTarget,e-,3.53713
13,BremsTarget,e-,0.0148937
13,BremsTarget,e-,2.03113
13,BremsTarget,e-,0.599664
13,BremsTarget,e-,0.0782102
13,BremsTarget,e-,0.837827
13,BremsTarget,e-,0.257302
13,BremsTarget,e-,0.056034
13,BremsTarget,e-,1.37377
13,BremsTarget,e-,3.21937
13,BremsTarget,e-,0.911448
13,BremsTarget,e-,0.551711
13,BremsTarget,gamma,0.069529
13,BremsTarget,e-,0.149223
13,BremsTarget,e-,0.958552
13,BremsTarget,e+,0.705053
13,BremsTarget,e-,0.548045
13,BremsTarget,gamma,0.069529
13,BremsTarget,e-,0.00977595
13,BremsTarget,e-,0.0155837
13,BremsTarget,e-,0.0434147
13,BremsTarget,e-,0.0080321
13,BremsTarget,gamma,0.010209
13,BremsTarget,e-,0.331698
13,BremsTarget,gamma,0.012103
13,BremsTarget,e-,0.231827
13,BremsTarget,gamma,0.069529
13,BremsTarget,e-,0.0902392
13,BremsTarget,e-,0.743975
13,BremsTarget,e-,1.11172
13,BremsTarget,e-,0.346047
13,BremsTarget,gamma,0.069529
13,BremsTarget,e-,0.0319805
13,BremsTarget,e-,0.00271337
13,BremsTarget,e+,1.84785
13,BremsTarget,e+,1.38543
13,BremsTarget,e+,2.56022
13,BremsTarget,e+,2.49427
13,BremsTarget,e+,1.8966
13,BremsTarget,e+,0.26971
13,BremsTarget,e+,0.466798
13,BremsTarget,e+,0.593823
13,BremsTarget,e+,0.483559
13,BremsTarget,gamma,0.069529
13,BremsTarget,e-,0.44147
13,BremsTarget,gamma,0.069529
13,BremsTarget,e-,0.44147
13,BremsTarget,gamma,0.069529
13,BremsTarget,e-,0.0767569
13,BremsTarget,e+,0.121653
13,BremsTarget,gamma,0.069529
13,BremsTarget,e-,0.135469
13,BremsTarget,e-,0.306001
13,BremsTarget,e-,0.112837
13,BremsTarget,gamma,0.069529
13,BremsTarget,e-,0.167986
13,BremsTarget,e-,0.22738
13,BremsTarget,gamma,0.069529
13,BremsTarget,e-,0.0376314
13,BremsTarget,e-,0.0699573
